2017-04-06T19:00:00.0/2017-04-06T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T20:00:00.0/2017-04-06T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T21:00:00.0/2017-04-06T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T22:00:00.0/2017-04-06T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-06T23:00:00.0/2017-04-06T23:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T00:00:00.0/2017-04-07T00:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T01:00:00.0/2017-04-07T01:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T02:00:00.0/2017-04-07T02:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T03:00:00.0/2017-04-07T03:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T04:00:00.0/2017-04-07T04:15:00.0;16.8870;4.9868;1.1526;3.8342;22.1351
2017-04-07T05:00:00.0/2017-04-07T05:15:00.0;60.4157;30.2273;16.9246;13.3026;95.0186
2017-04-07T06:00:00.0/2017-04-07T06:15:00.0;102.2422;62.2444;42.6476;19.5968;141.7358
2017-04-07T07:00:00.0/2017-04-07T07:15:00.0;139.5207;93.4121;69.8557;23.5564;170.1862
2017-04-07T08:00:00.0/2017-04-07T08:15:00.0;169.7153;119.6209;93.6496;25.9713;187.5787
2017-04-07T09:00:00.0/2017-04-07T09:15:00.0;190.7737;138.2886;111.0591;27.2295;197.8986
2017-04-07T10:00:00.0/2017-04-07T10:15:00.0;201.2662;147.7496;120.2750;27.4746;203.1459
2017-04-07T11:00:00.0/2017-04-07T11:15:00.0;200.4842;147.2810;120.3351;26.9459;204.0355
2017-04-07T12:00:00.0/2017-04-07T12:15:00.0;188.4875;137.0096;111.3253;25.6842;200.7655
2017-04-07T13:00:00.0/2017-04-07T13:15:00.0;166.1010;118.0964;94.4958;23.6006;193.3710
2017-04-07T14:00:00.0/2017-04-07T14:15:00.0;134.8577;91.8123;71.1310;20.6813;179.2594
2017-04-07T15:00:00.0/2017-04-07T15:15:00.0;96.8941;60.7767;44.0597;16.7171;154.4890
2017-04-07T16:00:00.0/2017-04-07T16:15:00.0;54.8049;28.9067;17.7427;11.1640;109.7847
2017-04-07T17:00:00.0/2017-04-07T17:15:00.0;11.4653;3.4282;0.8322;2.5960;21.8753
2017-04-07T18:00:00.0/2017-04-07T18:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T19:00:00.0/2017-04-07T19:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T20:00:00.0/2017-04-07T20:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T21:00:00.0/2017-04-07T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2017-04-07T22:00:00.0/2017-04-07T22:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
